Gene ID	WKY.adrenals_replicate.2	SHR.adrenals_replicate.1	SHR.adrenals_replicate.2	SHR.adrenals_replicate.3	WKY.adrenals_replicate.1	WKY.adrenals_replicate.3
ENSRNOG00000006695	11.93508464	11.99794052	11.84942829	11.94142159	11.921194	11.77050934
ENSRNOG00000006709	7.921777109	7.950959227	8.006945427	8.102920305	7.776181316	7.829277838
ENSRNOG00000006715	8.296155866	8.336563213	8.34697601	8.371333257	8.394656956	8.335486016
ENSRNOG00000006720	10.02145662	9.75005166	9.761028226	9.88165372	9.872596425	9.699357016
ENSRNOG00000006727	9.961840475	10.01886874	10.04751282	10.01320587	9.827134461	9.910755068
ENSRNOG00000006734	9.629967541	9.437260739	9.494233235	9.438107593	9.296486357	9.506562039
ENSRNOG00000006735	9.611490971	9.71207696	9.567140813	9.695552013	9.490184187	9.80830264
ENSRNOG00000006736	8.915860966	8.972577052	8.982830026	8.942411508	8.894519299	8.966643719
ENSRNOG00000006738	8.408099792	8.404885558	8.505653706	8.822197944	8.540812945	8.22252794
ENSRNOG00000006761	9.613036239	9.559682125	9.552149938	9.581259124	9.648441957	9.5162173
ENSRNOG00000006779	10.2953234	10.29436354	10.03352985	10.26357005	10.22389947	10.08990883
ENSRNOG00000006783	5.761982968	5.894415373	5.921013653	5.623226952	5.693477766	5.5817398
ENSRNOG00000006789	9.832426402	9.527152979	9.431733476	9.715758069	9.978125356	9.558535001
ENSRNOG00000006795	10.04510192	9.904332172	9.851753038	9.826730719	10.27277194	9.910434517
ENSRNOG00000006807	11.7498648	11.87010865	11.75568588	11.49524499	11.76033887	11.87980523
ENSRNOG00000006816	11.00310278	11.01099115	11.21790246	10.93118243	11.26843815	11.03409634
ENSRNOG00000006831	9.224363286	9.285085706	9.319271634	9.366285684	9.097128297	9.314309289
ENSRNOG00000006839	8.410837911	8.426362023	8.498544284	8.485475572	8.648420562	8.09844126
ENSRNOG00000006855	8.458788305	10.75221485	10.57633671	10.6904479	10.7335755	10.68862981
ENSRNOG00000006870	10.7899854	10.62862796	10.64082344	10.64293376	10.78418315	10.6399748
ENSRNOG00000006871	10.58925671	10.54130856	10.53983399	10.61444594	10.46239945	10.5911814
ENSRNOG00000006873	11.23508966	11.24397137	11.06879336	11.1762359	11.31808915	11.45950179
ENSRNOG00000006874	9.529376362	9.79174375	9.677989265	9.48614449	9.489957551	9.627191776
ENSRNOG00000006877	10.15783262	10.28839723	10.27231729	10.18021384	10.08858852	10.19115568
ENSRNOG00000006889	10.31166194	10.41554628	10.37728134	10.38027814	10.38821403	10.57453
ENSRNOG00000006899	10.03673912	10.17619578	9.900979707	10.11684062	10.11434089	10.027691
ENSRNOG00000006908	8.039295109	8.106070384	8.032311289	8.220693399	8.040558286	8.080764675
ENSRNOG00000006916	11.72093891	11.5816305	11.60264265	11.52653711	11.52926808	11.6672072
ENSRNOG00000006930	10.66090048	10.64355806	10.66451313	10.63435357	10.60556875	10.48525695
ENSRNOG00000006934	9.77578169	9.707145043	9.810565136	9.775869202	9.691505135	9.804420389
ENSRNOG00000006947	9.852659611	9.751044979	9.805013436	9.847621095	9.906211148	9.595925832
ENSRNOG00000006949	11.97032621	12.08962068	12.19930736	11.9748967	12.31385316	11.90182108
ENSRNOG00000006950	11.99776234	11.99259365	11.86266003	11.88523918	11.84661572	11.96937167
ENSRNOG00000006957	8.935295513	9.189194019	8.962091401	9.187984035	8.945293621	9.110227699
ENSRNOG00000006961	11.76189821	11.65829519	11.83002562	11.67455903	11.94071496	11.78773064
ENSRNOG00000006963	7.752036316	7.622107672	7.533378986	7.791965911	7.364932609	7.421782853
ENSRNOG00000006966	9.909450944	10.09236794	9.980496295	10.28205084	9.790864321	9.608340115
ENSRNOG00000006975	10.30966325	10.18326323	10.23173455	10.41921905	10.12008109	10.22089116
ENSRNOG00000006976	10.26673621	10.08272591	10.19450747	9.982994432	10.39259114	10.10069398
ENSRNOG00000006989	12.23325546	12.29183132	12.26117623	12.28937066	12.19314431	12.17099688
ENSRNOG00000006997	12.37753801	12.23475673	12.29266766	12.04893272	12.9461696	12.67624284
ENSRNOG00000007002	10.52589701	10.68828725	10.60666861	10.67415255	10.61031611	10.8247313
ENSRNOG00000007006	9.60624094	10.02340757	9.82623343	9.878859379	9.886476761	9.808999371
ENSRNOG00000007014	10.04197921	10.1697723	10.06104874	10.08416679	9.86677991	10.18351006
ENSRNOG00000007023	11.88659001	12.11458301	11.99451695	11.85633999	12.04341235	12.14363026
ENSRNOG00000007027	9.380653893	9.509254255	9.57070088	9.398463778	9.235432837	9.738021378
ENSRNOG00000007029	12.55767439	12.15878462	12.38311471	13.14854293	12.90468167	12.69606338
ENSRNOG00000007030	8.71362508	8.892843964	8.659555506	8.704140196	8.778680644	8.813352673
ENSRNOG00000007038	9.437182079	9.434016443	9.482178755	9.639372183	9.26722844	9.56903215
ENSRNOG00000007040	11.5564346	11.47649955	11.43234546	11.57352532	11.70900555	11.31082515
ENSRNOG00000007048	11.16723919	10.87669284	11.1065425	11.09571591	11.62505523	11.10185477
ENSRNOG00000007051	9.946826839	9.873265865	9.86562404	9.84142614	10.28596462	9.937012445
ENSRNOG00000007066	9.263453574	9.457925222	9.390028459	9.393890892	9.208608422	9.242677188
ENSRNOG00000007067	10.06873158	9.976347966	9.809145784	9.99875192	9.974855286	9.713143915
ENSRNOG00000007080	8.613066835	8.701532547	8.613851449	8.594919944	8.58871219	8.739703932
ENSRNOG00000007081	11.84570965	10.90857206	11.09320576	10.98471705	11.7070883	11.68029016
ENSRNOG00000007090	10.89477035	11.03037645	11.00650591	10.986945	10.8790324	10.82457803
ENSRNOG00000007092	8.832463319	8.791503151	8.854085969	8.792259861	8.888507711	8.94085812
ENSRNOG00000007104	9.896027922	9.958286324	10.01471786	10.14061575	9.866608991	10.06559208
ENSRNOG00000007106	10.36066809	10.41623992	10.47612879	10.66055031	10.42259724	10.55202993
ENSRNOG00000007111	10.47703755	10.32774759	10.40225404	10.46675231	10.56698595	10.40176912
ENSRNOG00000007118	7.22216184	7.308605949	7.32451018	7.049133124	7.602108984	7.626020887
ENSRNOG00000007126	11.77395797	12.06597584	11.97910237	11.91365505	11.80560133	12.22910834
ENSRNOG00000007129	10.35517557	10.40828357	10.2636293	10.24094865	10.39743908	10.44248279
ENSRNOG00000007134	10.78495994	10.77879079	10.96660801	10.78489796	10.97851452	10.94072998
ENSRNOG00000007137	9.703705734	9.649874421	9.778882576	9.964549364	9.499569567	9.895530391
ENSRNOG00000007139	6.411445945	6.356709648	6.270187008	6.246527182	6.22964735	6.390979721
ENSRNOG00000007142	10.95614395	11.0679032	10.91348788	10.89869492	10.58425981	10.99835682
ENSRNOG00000007152	9.780621569	9.984507491	9.958817672	9.950194339	10.02612649	9.970108148
ENSRNOG00000007159	8.707473898	8.812131958	8.741681946	8.78939472	8.653291173	8.701189901
ENSRNOG00000007178	10.48192669	10.38069714	10.40503272	10.43493336	10.27775007	10.36538923
ENSRNOG00000007197	7.727889007	7.863436925	7.910676125	8.027316461	7.816309992	7.832673869
ENSRNOG00000007214	9.006358994	8.759206059	8.928215901	8.789754223	8.742747921	8.838579917
ENSRNOG00000007229	12.17626359	12.38587157	12.20670408	12.35185675	11.91131216	11.81074462
ENSRNOG00000007231	9.739984672	10.11518511	10.07764616	10.00345426	9.949908194	9.996535596
ENSRNOG00000007234	11.44941872	11.28229086	11.38311252	11.42643921	11.22036696	11.22720948
ENSRNOG00000007235	13.27583222	13.25985841	13.17850223	13.3997672	13.35067553	13.24815934
ENSRNOG00000007237	12.63850368	12.38059096	12.46626333	11.51894329	13.3674926	12.90924033
ENSRNOG00000007243	7.507317421	7.619593488	7.468963194	7.650591441	7.511302324	7.814049986
ENSRNOG00000007249	9.427162703	9.300133924	9.202434251	9.234237081	9.027981332	9.375465505
ENSRNOG00000007271	11.06676988	11.27986437	10.99883658	10.99394582	11.04372502	11.21714561
ENSRNOG00000007281	10.90513888	10.86068983	10.81922935	10.83564494	10.80334416	10.86510742
ENSRNOG00000007284	10.43939287	10.36040324	10.49714097	10.51269517	10.452903	10.43286173
ENSRNOG00000007290	13.33159083	13.35391332	13.33437877	13.25233331	12.98723975	13.20736617
ENSRNOG00000007310	10.05875845	10.12715235	10.16069285	10.18099512	10.02823274	10.02193103
ENSRNOG00000007315	7.353523431	7.294336911	7.414809493	7.361673696	7.443547137	7.231387184
ENSRNOG00000007319	9.253791221	9.362960987	9.339422262	9.420790289	9.485036288	9.541544143
ENSRNOG00000007332	10.34248015	10.36331861	10.278428	10.35863302	10.3423975	10.31853965
ENSRNOG00000007335	6.495297716	6.386260301	6.473616671	6.473765294	6.406920491	6.505047902
ENSRNOG00000007336	12.59702055	12.55221348	12.60949319	12.62562282	12.57869859	12.28562541
ENSRNOG00000007351	8.689729138	8.472414422	8.505225412	8.539434404	8.741915381	8.60470364
ENSRNOG00000007364	9.579390305	9.58393713	9.618453241	9.630698967	9.63046917	9.625116239
ENSRNOG00000007372	11.32868667	11.26864618	11.22721242	11.08644498	11.06339599	11.03816996
ENSRNOG00000007374	7.958003614	8.366530701	8.049960484	8.15865732	7.955985026	8.216078348
ENSRNOG00000007377	10.37752565	10.47094669	9.874459655	10.30769803	10.35769644	10.43059434
ENSRNOG00000007378	9.036395223	9.304708003	9.243365534	9.284341338	9.089945032	9.014183024
ENSRNOG00000007390	11.58773091	11.09524489	11.07087813	11.04567997	11.32690801	11.27774461
ENSRNOG00000007392	11.51347674	11.52120277	11.60252955	11.5234816	11.82643714	11.52480787
ENSRNOG00000007395	6.936212933	6.903729454	7.11786044	7.011224635	7.064400553	7.036080175
ENSRNOG00000007404	10.81265838	10.83645451	11.10326046	11.01301959	10.91172226	10.9480185
ENSRNOG00000007415	10.6660411	11.03314422	10.97022781	10.70866596	10.48546694	10.82225126
ENSRNOG00000007420	7.518956234	7.778874828	7.619837818	7.951503044	7.752610114	7.952857931
ENSRNOG00000007422	11.3218418	11.58613737	11.49026335	11.40358807	11.45797418	11.50108686
ENSRNOG00000007426	9.425079248	9.405819643	9.381299042	9.245971523	9.630220993	9.408490372
ENSRNOG00000007443	7.364052617	7.386662764	7.484644857	7.488593055	7.504887469	7.114215205
ENSRNOG00000007445	7.413914552	7.713642313	7.672248459	7.58190138	7.535941682	7.085726795
ENSRNOG00000007456	7.225974962	7.095866618	7.285163969	7.214771743	7.907023093	7.144179328
ENSRNOG00000007457	10.08301183	9.757511679	9.489767182	9.523085596	9.727691	9.85797119
ENSRNOG00000007461	6.689363706	6.709804192	6.69913095	6.69869399	6.780277394	6.715680535
ENSRNOG00000007462	8.055645347	7.907714327	7.996450103	8.109056766	8.005461834	7.96383125
ENSRNOG00000007468	8.878294708	8.945290884	8.746494267	8.764946498	8.227901333	8.613438865
ENSRNOG00000007477	10.74295426	10.89650213	11.006272	10.84671245	10.72885397	10.90524428
ENSRNOG00000007484	7.805665855	7.695350811	7.611741637	7.647208836	7.706735231	7.689302783
ENSRNOG00000007490	9.800360728	9.813501175	9.83908494	9.72448417	9.830084552	9.912024296
ENSRNOG00000007492	12.10337564	12.07270967	12.20506488	12.16972175	12.25142196	12.21850389
ENSRNOG00000007495	8.204979721	8.268296146	8.223810789	8.241939101	7.961550539	8.25916654
ENSRNOG00000007509	10.14270757	10.16441147	10.09331489	10.19225863	10.17282105	10.03506954
ENSRNOG00000007518	11.84089163	11.71976227	11.72089155	11.68832912	11.87685666	11.79035757
ENSRNOG00000007528	9.025556752	9.031306872	9.106381518	8.990068447	9.023479732	8.977557095
ENSRNOG00000007539	10.42576621	10.27245919	10.16061469	10.33444429	10.37285934	10.29871334
ENSRNOG00000007542	9.735742337	9.951577323	9.758105642	9.805273487	9.988452867	9.652690887
ENSRNOG00000007546	9.490308084	9.45902938	9.546015035	9.551280817	9.674595032	9.538431557
ENSRNOG00000007551	9.013343136	9.061876262	8.934202365	9.032467628	8.899805415	8.880597082
ENSRNOG00000007574	11.6445714	11.65354052	11.66866387	11.77147767	11.58592239	11.67603712
ENSRNOG00000007583	10.24486896	10.42953322	10.16986856	10.20810565	10.22629939	10.51689266
ENSRNOG00000007584	10.22285716	10.33323694	10.22723711	10.23393404	10.47836218	10.41876261
ENSRNOG00000007587	10.43273422	10.56167064	10.416817	10.37716176	10.73541388	10.2781091
ENSRNOG00000007601	9.965167777	10.02882673	9.906250294	9.845297657	9.82447951	9.98972736
ENSRNOG00000007607	13.62567795	13.83217459	14.40277119	14.68182685	11.88562545	14.2959052
ENSRNOG00000007610	7.926446053	8.033228645	7.85903447	7.912586782	7.86321709	8.036538033
ENSRNOG00000007611	11.55709974	11.75988602	11.4957423	11.55792336	11.50132968	11.64128376
ENSRNOG00000007622	11.53136149	11.42892037	11.48773802	11.48271335	11.4114397	11.49523285
ENSRNOG00000007624	8.858588327	8.970974918	9.055470685	9.139089707	8.734761004	9.329546908
ENSRNOG00000007636	8.470327199	8.376433521	8.711410569	8.52575947	8.672938348	8.647057969
ENSRNOG00000007639	9.723290679	9.925094793	9.885812143	9.859673036	9.784453262	9.854050241
ENSRNOG00000007644	8.414861923	8.474350057	8.5672685	8.472431079	8.135074655	8.297705648
ENSRNOG00000007645	9.200114207	9.218668549	9.311436472	9.283999284	9.082144318	9.10748719
ENSRNOG00000007646	9.581595947	9.484658723	9.68855135	9.723941133	9.515360833	9.627929633
ENSRNOG00000007647	9.334565286	9.346109847	9.179650914	9.241995719	9.338152715	9.205041189
ENSRNOG00000007648	11.91351049	11.80260466	11.92532399	11.6854725	11.69686681	11.7273906
ENSRNOG00000007649	11.19856478	11.06105286	11.04804033	10.86603903	11.16715219	11.29290215
ENSRNOG00000007650	12.57016136	12.23942466	12.35096045	12.23629709	13.17168287	12.6848968
ENSRNOG00000007652	11.05806471	10.88665151	10.78382595	10.95026709	10.98658326	11.06916874
ENSRNOG00000007660	10.47511682	10.43175787	10.62601946	10.47530756	10.76257398	10.96571267
ENSRNOG00000007666	7.348099635	7.465918908	7.651574605	7.539382236	7.223165769	7.432755
ENSRNOG00000007673	7.189192046	7.437116267	6.726411061	7.36495221	6.831341794	7.383846186
ENSRNOG00000007682	10.21372193	10.16258938	10.14077612	10.21179618	10.20647869	10.38840792
ENSRNOG00000007705	9.169992237	9.045545749	9.291568131	9.117056143	9.065375277	9.120691794
ENSRNOG00000007706	6.880511878	7.111523232	6.95998722	7.037763608	6.795089133	7.193955824
ENSRNOG00000007719	7.346953517	7.385224096	7.221960387	7.297251666	7.254556175	7.340176704
ENSRNOG00000007730	6.860967967	6.984741098	7.174071053	7.071681611	6.979585228	7.070937506
ENSRNOG00000007733	7.668156383	7.726283555	7.685286824	7.743947736	7.574774984	7.756380241
ENSRNOG00000007740	8.098108065	8.317338868	8.378985946	8.252979506	8.295756513	8.207243715
ENSRNOG00000007743	14.89146138	14.99183174	14.96471546	14.95074717	14.9192323	14.60407257
ENSRNOG00000007753	8.362493397	8.180232077	8.207826222	8.205308377	8.480904002	8.49793368
ENSRNOG00000007763	9.961537328	10.00887587	10.15506711	10.11353589	10.20506604	10.1765112
ENSRNOG00000007764	8.645485792	8.755458235	8.707053908	8.857578674	8.748829299	8.781048087
ENSRNOG00000007770	12.05403755	12.11334749	11.89608346	11.92899835	11.90004121	12.15173473
ENSRNOG00000007782	11.61469462	11.74077314	11.6603808	11.56811562	11.6979419	11.64709269
ENSRNOG00000007788	10.83756816	10.91254711	10.79894621	10.96983862	10.84539204	11.00527606
ENSRNOG00000007793	9.727236003	9.317395329	10.2336915	10.26922706	10.04199915	9.696587718
ENSRNOG00000007795	9.946961677	9.944725966	9.919549437	9.839464016	10.0228331	9.861311726
ENSRNOG00000007806	12.55554647	12.57874642	12.767755	12.62367381	12.68921048	12.60035496
ENSRNOG00000007811	7.834533485	7.917241467	7.827739237	8.037540345	7.67472201	7.85056654
ENSRNOG00000007814	8.658500923	8.637203686	8.706419876	8.694748856	8.573905731	8.671649421
ENSRNOG00000007827	12.37567409	12.39513422	12.3917652	12.39194459	12.44381385	12.41967307
ENSRNOG00000007834	10.6430321	10.64695273	10.53664174	10.41802131	10.67743444	10.7410519
ENSRNOG00000007839	7.713265136	7.700499913	7.656326402	7.738387033	7.858262622	7.672227805
ENSRNOG00000007862	12.27327534	12.26887748	12.36385555	12.3479499	12.46011614	12.00449821
ENSRNOG00000007865	10.21396421	10.21267369	10.15389694	10.09175585	10.12301977	10.13433939
ENSRNOG00000007886	8.368141602	8.555590377	8.500674615	8.509410607	8.343750984	8.326412674
ENSRNOG00000007894	7.485931401	7.266925437	7.343583729	7.198531168	7.459598373	7.273152194
ENSRNOG00000007895	10.89862933	10.81388671	10.76490866	10.73449793	11.61422693	10.65668617
ENSRNOG00000007901	13.3785686	13.38099419	13.36123521	13.25820439	13.30967984	13.16051787
ENSRNOG00000007905	11.1696375	11.03911641	11.17010363	11.28067978	11.12221914	11.22634354
ENSRNOG00000007906	9.567841278	9.587690265	9.340196767	9.497402037	9.482661181	9.54344418
ENSRNOG00000007916	10.20467663	10.43715915	10.33963389	10.34404747	9.928550808	10.30654263
ENSRNOG00000007917	7.707434533	8.13579657	7.916200738	7.94470324	7.898288483	8.181999676
ENSRNOG00000007918	9.923534974	9.867015488	9.720201158	9.844753182	9.983976904	9.85755352
ENSRNOG00000007923	8.982305595	9.066911877	9.136527103	9.221557887	9.025547375	9.23725905
ENSRNOG00000007924	7.808924867	7.820085182	7.851757502	7.74751606	7.885620003	7.884622345
ENSRNOG00000007926	11.07978614	11.14064744	11.08209757	11.11886836	10.57933777	10.80700189
ENSRNOG00000007927	12.35476695	12.50749255	12.44025865	12.33374029	12.41036418	12.39405607
ENSRNOG00000007931	9.025461052	9.220588158	9.239848056	9.175726331	9.103621825	9.409023154
ENSRNOG00000007932	10.51285683	10.58659753	10.46916222	10.40482877	10.61485826	10.35983536
ENSRNOG00000007946	9.897730967	9.924454282	9.67715828	9.770822325	10.02799247	9.590023204
ENSRNOG00000007948	9.083189123	8.930507448	8.966002187	9.030268426	9.017802658	8.912497757
ENSRNOG00000007949	10.04722305	10.37975798	10.16990566	10.21353238	9.883557659	9.794159862
ENSRNOG00000007982	10.90163457	10.92072581	10.87154481	10.95684897	11.00030007	10.89535703
ENSRNOG00000007990	10.61946421	10.52739769	10.50455687	10.62749602	10.64520581	10.49209142
ENSRNOG00000007998	9.250540427	9.483164718	9.444326002	9.13058364	9.331616442	9.369490554
ENSRNOG00000008001	10.87952879	10.8322517	10.75702999	10.93748263	10.91641365	10.86316655
ENSRNOG00000008012	10.49492219	10.52196669	10.40913215	10.60650755	10.35189081	10.80877309
ENSRNOG00000008015	12.76589441	12.3532515	12.41472961	12.54444586	11.79846351	12.55038193
ENSRNOG00000008017	10.77572334	10.61730765	10.7113187	10.58105269	10.34680834	10.57614451
ENSRNOG00000008020	10.97046198	11.13125666	10.99794041	10.95100416	11.02891901	11.22780593
ENSRNOG00000008030	10.73393827	10.69789923	10.66855575	10.76470576	10.73775059	10.93005297
ENSRNOG00000008034	7.860003179	7.342301531	7.503528155	7.610276938	7.618689682	7.356505814
ENSRNOG00000008047	11.56231128	11.45464653	11.65043895	11.48862817	11.56770711	11.53060112
ENSRNOG00000008049	10.8670914	10.81097942	10.69707636	10.92389787	10.92856314	10.68032335
ENSRNOG00000008063	12.39305891	12.45703958	12.47902927	12.37960142	12.22502108	12.31127647
ENSRNOG00000008064	9.374347117	9.258154981	9.296312177	9.264858888	9.28931236	9.287842299
ENSRNOG00000008074	15.4527355	15.4527355	15.46304971	15.40117505	15.45250043	15.4527355
ENSRNOG00000008078	8.864431221	8.831067418	8.909003415	8.900399144	8.820740704	8.763524015
ENSRNOG00000008095	8.275079111	8.322901077	8.280313286	8.299517108	8.302246239	8.308766249
ENSRNOG00000008103	13.68500582	13.40249987	13.34714674	13.59373537	13.83865347	13.55789851
ENSRNOG00000008111	10.44702541	10.45809592	10.2762519	10.36371362	10.29569124	10.71485871
ENSRNOG00000008116	11.77549323	11.66721292	11.94458337	12.00589732	12.01369058	11.64473896
ENSRNOG00000008121	7.212120147	7.359544718	7.358097981	7.498592794	7.190041677	7.33834208
ENSRNOG00000008129	10.34625236	10.41158612	10.44095181	10.33825446	10.0407102	10.11217517
ENSRNOG00000008133	10.59785426	10.59837704	10.74969996	10.70479044	10.66193154	10.67300474
ENSRNOG00000008137	10.1464187	10.11100454	10.17465897	10.26959468	10.0778576	10.26906568
ENSRNOG00000008141	9.11013633	9.143575309	9.30055457	9.110637303	9.088803309	9.228043849
ENSRNOG00000008144	10.07662409	10.12933714	10.06432833	10.05137064	10.30946309	10.27239553
ENSRNOG00000008157	8.695578802	8.450274991	8.359357685	8.56566117	8.471048446	8.649523839
ENSRNOG00000008161	7.121450648	7.248231732	7.116802848	7.045454344	7.35395884	6.965927135
ENSRNOG00000008169	8.467333033	8.596823583	8.572338459	8.542540859	8.156427236	8.798422904
ENSRNOG00000008176	10.74431504	10.72849264	10.69712928	10.7883038	10.66951878	10.63255687
ENSRNOG00000008180	10.10745487	10.20611677	10.25151343	10.19623354	10.09664207	10.40223609
ENSRNOG00000008193	11.85147845	11.68745022	11.68594597	11.74473703	11.70531553	11.67521407
ENSRNOG00000008195	13.1853643	13.55460549	13.79351879	13.61913292	13.17631155	13.37633919
ENSRNOG00000008217	11.19189496	11.1577873	11.29706941	11.44390447	11.11783776	11.18141186
ENSRNOG00000008223	7.73492773	7.488552756	7.857426266	7.584196769	7.651823564	8.01034537
ENSRNOG00000008224	9.677948248	9.84555315	9.971068637	9.811794842	9.785870849	9.943848
ENSRNOG00000008236	12.95204134	13.2290007	13.23832246	13.15884536	12.95374952	12.50087108
ENSRNOG00000008237	8.558172926	8.461515603	8.555117623	8.586156478	8.352432874	8.600516915
ENSRNOG00000008256	11.60489908	11.67010853	11.75843973	11.56700532	11.66979166	11.47939405
ENSRNOG00000008292	9.324771497	9.388989762	9.475285383	9.482078292	9.151085682	9.110274009
ENSRNOG00000008309	8.310915713	8.287068868	8.084690046	8.153606985	7.923120389	8.253665272
ENSRNOG00000008316	10.35090989	10.41812728	10.46188651	10.29322114	10.15654365	10.70044663
ENSRNOG00000008320	9.892164993	9.555955942	9.811143558	9.752721007	9.956328201	9.669396152
ENSRNOG00000008329	11.62865119	11.59042316	11.6643236	11.46750023	12.0534937	11.50388367
ENSRNOG00000008332	11.34407626	11.26280046	11.27451929	11.42316752	11.47091996	11.31013352
ENSRNOG00000008336	9.561010335	9.633173903	9.52557346	9.589411365	9.521191656	9.723755682
ENSRNOG00000008337	9.433394328	9.54357827	9.423440345	9.330364462	9.354337976	9.467872134
ENSRNOG00000008340	11.74920504	11.84330878	11.63863913	11.4886368	11.24886388	11.5715374
ENSRNOG00000008362	9.082199232	9.311988882	9.14178579	9.146025903	9.084265366	9.029746301
ENSRNOG00000008364	9.735880085	10.05490228	9.962653357	9.515120579	9.300593932	9.257973401
ENSRNOG00000008380	9.755148473	9.883997208	9.910702674	9.830910933	9.980069078	9.847216465
ENSRNOG00000008394	10.21078214	10.45945989	10.46834749	10.52657725	10.22425455	10.24780459
ENSRNOG00000008414	13.4469922	13.03163619	13.26595743	13.30870347	13.56419981	13.41527072
ENSRNOG00000008428	10.23376014	10.31437001	10.29952248	10.29595805	10.21802708	10.28414954
ENSRNOG00000008431	10.06243295	10.142374	10.14593171	10.19011988	9.764977546	10.20040268
ENSRNOG00000008432	10.87693925	10.80997188	10.63169078	10.76044256	10.81644108	10.60073145
ENSRNOG00000008452	8.030433406	7.854153439	8.076293909	7.950161509	8.262147028	7.874178225
ENSRNOG00000008472	10.57708524	10.45420831	10.60839599	10.68168879	10.40379991	10.36600777
ENSRNOG00000008474	9.38774893	9.39314974	9.33318455	9.334845877	9.341066269	9.450018126
ENSRNOG00000008478	7.523734008	7.698206729	7.55658325	7.620537495	7.556185405	7.691715871
ENSRNOG00000008479	12.32366953	12.61999837	12.50063535	12.36475713	12.31648394	12.55810308
ENSRNOG00000008480	10.61916338	10.52195406	10.45830016	10.68344415	10.44804451	10.80848538
ENSRNOG00000008484	7.969588432	7.97640813	7.980812587	7.829850784	7.617971305	7.681319172
ENSRNOG00000008508	9.97016552	10.02462642	10.03082226	9.993454425	9.943760539	10.11183168
ENSRNOG00000008525	11.10216172	11.1672528	11.04892979	11.22468414	10.70362331	11.11313164
ENSRNOG00000008529	10.42607818	10.37769349	10.49365117	10.46926976	10.45028306	10.65769135
ENSRNOG00000008536	11.31463056	11.3159193	11.29118999	11.35727054	11.26783593	11.38075223
ENSRNOG00000008543	10.98090727	11.17500658	10.7443307	10.93510054	10.87164942	10.85034951
ENSRNOG00000008551	12.82618911	12.63442826	12.71896872	12.81294478	12.77107667	12.6839976
ENSRNOG00000008552	9.360530731	9.633165519	9.425695326	9.519389118	9.572675289	9.727835265
ENSRNOG00000008553	9.315395908	9.292356829	9.415192553	9.413577565	9.267622377	9.332975335
ENSRNOG00000008567	7.003639761	7.058057695	6.93659235	6.863636606	6.881724016	6.833286866
ENSRNOG00000008569	12.29801391	12.06598591	12.07568591	12.12373125	11.88243619	11.86060591
ENSRNOG00000008575	10.37849215	10.32037485	10.44402744	10.23383779	10.3139828	10.56464825
ENSRNOG00000008578	11.24366241	11.25441782	11.31867884	11.32711473	11.2469743	10.81327588
ENSRNOG00000008604	11.72053365	11.70776426	11.73124601	11.59422721	12.02885332	11.77885303
ENSRNOG00000008607	9.19419268	9.231316417	9.355568754	9.294253858	9.340526524	9.476936752
ENSRNOG00000008609	9.548206747	9.502013982	9.556033379	9.595824596	9.532210018	9.507711349
ENSRNOG00000008620	10.0419218	10.10321119	10.1613485	10.07264487	9.816519455	10.08864984
ENSRNOG00000008626	7.929191454	8.115448417	8.108853306	8.06459834	8.017834709	8.090959925
ENSRNOG00000008628	9.628354321	9.559559063	9.663338326	9.807610392	9.466394404	9.565602372
ENSRNOG00000008644	10.80270183	11.03168469	10.96271779	10.91971766	10.86407765	11.22490116
ENSRNOG00000008656	9.58622964	9.568014224	9.660071614	9.673858837	9.790028587	9.825707909
ENSRNOG00000008676	10.82270037	11.01650215	10.9542052	10.93020562	11.11007864	10.66219748
ENSRNOG00000008680	11.32203818	11.87320973	11.45998413	11.42505543	11.65747171	11.61707587
ENSRNOG00000008691	10.40472632	10.29412301	10.38874107	10.40794575	10.22187511	10.34278071
ENSRNOG00000008700	10.44480563	10.46442856	10.38952942	10.56258999	10.28144118	10.46628678
ENSRNOG00000008713	8.887691775	9.084861308	9.207104252	9.013687008	8.886292996	8.640873538
ENSRNOG00000008714	9.512159699	9.618451297	9.446606905	9.470372078	9.279317001	9.476290621
ENSRNOG00000008716	9.665444838	9.622209509	9.756087077	9.562227771	9.929493891	9.716122114
ENSRNOG00000008746	11.04184783	10.98586833	10.69442387	10.87929076	10.99809602	11.25372495
ENSRNOG00000008748	10.57920468	10.56356397	10.25897642	10.20781501	10.5178993	10.25257691
ENSRNOG00000008755	11.9179746	11.90479937	11.86648799	11.65207773	11.67630081	11.50515982
ENSRNOG00000008757	10.37371165	10.49554327	10.39267744	10.48030243	10.54630528	10.35850328
ENSRNOG00000008761	7.315708083	7.277809477	7.508853436	7.637767473	7.499650431	7.434162455
ENSRNOG00000008786	11.72618727	11.70349023	11.72108884	11.72212555	11.76237642	11.63360331
ENSRNOG00000008797	10.55171416	10.52035585	10.4347936	10.5010545	10.45925775	10.31458992
ENSRNOG00000008812	11.67907508	11.75628713	11.70243858	11.6578097	11.75368651	11.79735908
ENSRNOG00000008822	12.75525002	12.55079517	12.48548756	12.4341628	12.69039519	12.35833015
ENSRNOG00000008825	10.36966557	10.323909	10.29485058	10.03501563	10.25431155	10.23047185
ENSRNOG00000008837	10.29148216	9.318253624	9.696905136	10.38841724	11.35279955	10.89006839
